Year,Employer,Role,Count Male,Count Female,Min Salary,Max Salary,Median Male Salary,Median Female Salary
2006,Virtual Institute LLC,Computer Operator,0,0,0.0,0.0,0.0,0.0
2006,Virtual Institute LLC,Systems Analyst,0,0,0.0,0.0,0.0,0.0
2006,Virtual Institute LLC,Software Developer,0,0,0.0,0.0,0.0,0.0
2006,Virtual Institute LLC,Database Administrator,0,0,0.0,0.0,0.0,0.0
2006,Virtual Institute LLC,Network Engineer,0,0,0.0,0.0,0.0,0.0
2006,Virtual Institute LLC,IT Technician,0,0,0.0,0.0,0.0,0.0
2006,Virtual Institute LLC,Software Engineer,0,0,0.0,0.0,0.0,0.0
2006,Virtual Institute LLC,Web Developer,0,0,0.0,0.0,0.0,0.0
2006,Virtual Institute LLC,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2006,Virtual Institute LLC,Data Scientist,0,0,0.0,0.0,0.0,0.0
2006,Virtual Institute LLC,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2006,Virtual Institute LLC,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2006,Department Administration (DA),Computer Operator,0,0,0.0,0.0,0.0,0.0
2006,Department Administration (DA),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2006,Department Administration (DA),Software Developer,0,0,0.0,0.0,0.0,0.0
2006,Department Administration (DA),Database Administrator,0,0,0.0,0.0,0.0,0.0
2006,Department Administration (DA),Network Engineer,0,0,0.0,0.0,0.0,0.0
2006,Department Administration (DA),IT Technician,0,0,0.0,0.0,0.0,0.0
2006,Department Administration (DA),Software Engineer,0,0,0.0,0.0,0.0,0.0
2006,Department Administration (DA),Web Developer,0,0,0.0,0.0,0.0,0.0
2006,Department Administration (DA),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2006,Department Administration (DA),Data Scientist,0,0,0.0,0.0,0.0,0.0
2006,Department Administration (DA),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2006,Department Administration (DA),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2006,Space Laboratory (SL),Computer Operator,0,0,0.0,0.0,0.0,0.0
2006,Space Laboratory (SL),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2006,Space Laboratory (SL),Software Developer,0,0,0.0,0.0,0.0,0.0
2006,Space Laboratory (SL),Database Administrator,0,0,0.0,0.0,0.0,0.0
2006,Space Laboratory (SL),Network Engineer,0,0,0.0,0.0,0.0,0.0
2006,Space Laboratory (SL),IT Technician,0,0,0.0,0.0,0.0,0.0
2006,Space Laboratory (SL),Software Engineer,0,0,0.0,0.0,0.0,0.0
2006,Space Laboratory (SL),Web Developer,0,0,0.0,0.0,0.0,0.0
2006,Space Laboratory (SL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2006,Space Laboratory (SL),Data Scientist,0,0,0.0,0.0,0.0,0.0
2006,Space Laboratory (SL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2006,Space Laboratory (SL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2006,Security Innovation Corp (SIC),Computer Operator,0,0,0.0,0.0,0.0,0.0
2006,Security Innovation Corp (SIC),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2006,Security Innovation Corp (SIC),Software Developer,0,0,0.0,0.0,0.0,0.0
2006,Security Innovation Corp (SIC),Database Administrator,0,0,0.0,0.0,0.0,0.0
2006,Security Innovation Corp (SIC),Network Engineer,0,0,0.0,0.0,0.0,0.0
2006,Security Innovation Corp (SIC),IT Technician,0,0,0.0,0.0,0.0,0.0
2006,Security Innovation Corp (SIC),Software Engineer,0,0,0.0,0.0,0.0,0.0
2006,Security Innovation Corp (SIC),Web Developer,0,0,0.0,0.0,0.0,0.0
2006,Security Innovation Corp (SIC),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2006,Security Innovation Corp (SIC),Data Scientist,0,0,0.0,0.0,0.0,0.0
2006,Security Innovation Corp (SIC),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2006,Security Innovation Corp (SIC),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2006,Department Advanced,Computer Operator,0,0,0.0,0.0,0.0,0.0
2006,Department Advanced,Systems Analyst,0,0,0.0,0.0,0.0,0.0
2006,Department Advanced,Software Developer,0,0,0.0,0.0,0.0,0.0
2006,Department Advanced,Database Administrator,0,0,0.0,0.0,0.0,0.0
2006,Department Advanced,Network Engineer,0,0,0.0,0.0,0.0,0.0
2006,Department Advanced,IT Technician,0,0,0.0,0.0,0.0,0.0
2006,Department Advanced,Software Engineer,0,0,0.0,0.0,0.0,0.0
2006,Department Advanced,Web Developer,0,0,0.0,0.0,0.0,0.0
2006,Department Advanced,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2006,Department Advanced,Data Scientist,0,0,0.0,0.0,0.0,0.0
2006,Department Advanced,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2006,Department Advanced,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2006,Net System Inc (NSI),Computer Operator,0,0,0.0,0.0,0.0,0.0
2006,Net System Inc (NSI),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2006,Net System Inc (NSI),Software Developer,0,0,0.0,0.0,0.0,0.0
2006,Net System Inc (NSI),Database Administrator,0,0,0.0,0.0,0.0,0.0
2006,Net System Inc (NSI),Network Engineer,0,0,0.0,0.0,0.0,0.0
2006,Net System Inc (NSI),IT Technician,0,0,0.0,0.0,0.0,0.0
2006,Net System Inc (NSI),Software Engineer,0,0,0.0,0.0,0.0,0.0
2006,Net System Inc (NSI),Web Developer,0,0,0.0,0.0,0.0,0.0
2006,Net System Inc (NSI),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2006,Net System Inc (NSI),Data Scientist,0,0,0.0,0.0,0.0,0.0
2006,Net System Inc (NSI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2006,Net System Inc (NSI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2006,Institute Agency,Computer Operator,0,0,0.0,0.0,0.0,0.0
2006,Institute Agency,Systems Analyst,0,0,0.0,0.0,0.0,0.0
2006,Institute Agency,Software Developer,0,0,0.0,0.0,0.0,0.0
2006,Institute Agency,Database Administrator,0,0,0.0,0.0,0.0,0.0
2006,Institute Agency,Network Engineer,0,0,0.0,0.0,0.0,0.0
2006,Institute Agency,IT Technician,0,0,0.0,0.0,0.0,0.0
2006,Institute Agency,Software Engineer,0,0,0.0,0.0,0.0,0.0
2006,Institute Agency,Web Developer,0,0,0.0,0.0,0.0,0.0
2006,Institute Agency,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2006,Institute Agency,Data Scientist,0,0,0.0,0.0,0.0,0.0
2006,Institute Agency,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2006,Institute Agency,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2006,Group Technologies Inc (GTI),Data Scientist,0,0,0.0,0.0,0.0,0.0
2006,Group Technologies Inc (GTI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2006,Group Technologies Inc (GTI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2006,Mobile Solutions Corp (MSC),Computer Operator,0,0,0.0,0.0,0.0,0.0
2006,Mobile Solutions Corp (MSC),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2006,Mobile Solutions Corp (MSC),Software Developer,0,0,0.0,0.0,0.0,0.0
2006,Mobile Solutions Corp (MSC),Database Administrator,0,0,0.0,0.0,0.0,0.0
2006,Mobile Solutions Corp (MSC),Network Engineer,0,0,0.0,0.0,0.0,0.0
2006,Mobile Solutions Corp (MSC),IT Technician,0,0,0.0,0.0,0.0,0.0
2006,Mobile Solutions Corp (MSC),Software Engineer,0,0,0.0,0.0,0.0,0.0
2006,Mobile Solutions Corp (MSC),Web Developer,0,0,0.0,0.0,0.0,0.0
2006,Mobile Solutions Corp (MSC),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2006,Mobile Solutions Corp (MSC),Data Scientist,0,0,0.0,0.0,0.0,0.0
2006,Mobile Solutions Corp (MSC),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2006,Mobile Solutions Corp (MSC),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2006,Department Laboratory (DL),Data Scientist,0,0,0.0,0.0,0.0,0.0
2006,Department Laboratory (DL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2006,Department Laboratory (DL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2006,Code AI Corp,Data Scientist,0,0,0.0,0.0,0.0,0.0
2006,Code AI Corp,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2006,Code AI Corp,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2006,Innovation Security LLC (ISL),Computer Operator,0,0,0.0,0.0,0.0,0.0
2006,Innovation Security LLC (ISL),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2006,Innovation Security LLC (ISL),Software Developer,0,0,0.0,0.0,0.0,0.0
2006,Innovation Security LLC (ISL),Database Administrator,0,0,0.0,0.0,0.0,0.0
2006,Innovation Security LLC (ISL),Network Engineer,0,0,0.0,0.0,0.0,0.0
2006,Innovation Security LLC (ISL),IT Technician,0,0,0.0,0.0,0.0,0.0
2006,Innovation Security LLC (ISL),Software Engineer,0,0,0.0,0.0,0.0,0.0
2006,Innovation Security LLC (ISL),Web Developer,0,0,0.0,0.0,0.0,0.0
2006,Innovation Security LLC (ISL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2006,Innovation Security LLC (ISL),Data Scientist,0,0,0.0,0.0,0.0,0.0
2006,Innovation Security LLC (ISL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2006,Innovation Security LLC (ISL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Stream Data Inc (SDI),Computer Operator,0,0,0.0,0.0,0.0,0.0
2008,Stream Data Inc (SDI),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2008,Stream Data Inc (SDI),Software Developer,0,0,0.0,0.0,0.0,0.0
2008,Stream Data Inc (SDI),Database Administrator,0,0,0.0,0.0,0.0,0.0
2008,Stream Data Inc (SDI),Network Engineer,0,0,0.0,0.0,0.0,0.0
2008,Stream Data Inc (SDI),IT Technician,0,0,0.0,0.0,0.0,0.0
2008,Stream Data Inc (SDI),Software Engineer,0,0,0.0,0.0,0.0,0.0
2008,Stream Data Inc (SDI),Web Developer,0,0,0.0,0.0,0.0,0.0
2008,Stream Data Inc (SDI),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2008,Stream Data Inc (SDI),Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Stream Data Inc (SDI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Stream Data Inc (SDI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Cloud Net LLC (CNL),Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Cloud Net LLC (CNL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Cloud Net LLC (CNL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Cyber Digital Corp,Computer Operator,0,0,0.0,0.0,0.0,0.0
2008,Cyber Digital Corp,Systems Analyst,0,0,0.0,0.0,0.0,0.0
2008,Cyber Digital Corp,Software Developer,0,0,0.0,0.0,0.0,0.0
2008,Cyber Digital Corp,Database Administrator,0,0,0.0,0.0,0.0,0.0
2008,Cyber Digital Corp,Network Engineer,0,0,0.0,0.0,0.0,0.0
2008,Cyber Digital Corp,IT Technician,0,0,0.0,0.0,0.0,0.0
2008,Cyber Digital Corp,Software Engineer,0,0,0.0,0.0,0.0,0.0
2008,Cyber Digital Corp,Web Developer,0,0,0.0,0.0,0.0,0.0
2008,Cyber Digital Corp,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2008,Cyber Digital Corp,Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Cyber Digital Corp,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Cyber Digital Corp,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Virtual Institute LLC,Computer Operator,0,0,0.0,0.0,0.0,0.0
2008,Virtual Institute LLC,Systems Analyst,0,0,0.0,0.0,0.0,0.0
2008,Virtual Institute LLC,Software Developer,0,0,0.0,0.0,0.0,0.0
2008,Virtual Institute LLC,Database Administrator,0,0,0.0,0.0,0.0,0.0
2008,Virtual Institute LLC,Network Engineer,0,0,0.0,0.0,0.0,0.0
2008,Virtual Institute LLC,IT Technician,0,0,0.0,0.0,0.0,0.0
2008,Virtual Institute LLC,Software Engineer,0,0,0.0,0.0,0.0,0.0
2008,Virtual Institute LLC,Web Developer,0,0,0.0,0.0,0.0,0.0
2008,Virtual Institute LLC,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2008,Virtual Institute LLC,Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Virtual Institute LLC,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Virtual Institute LLC,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Department Administration (DA),Computer Operator,0,0,0.0,0.0,0.0,0.0
2008,Department Administration (DA),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2008,Department Administration (DA),Software Developer,0,0,0.0,0.0,0.0,0.0
2008,Department Administration (DA),Database Administrator,0,0,0.0,0.0,0.0,0.0
2008,Department Administration (DA),Network Engineer,0,0,0.0,0.0,0.0,0.0
2008,Department Administration (DA),IT Technician,0,0,0.0,0.0,0.0,0.0
2008,Department Administration (DA),Software Engineer,0,0,0.0,0.0,0.0,0.0
2008,Department Administration (DA),Web Developer,0,0,0.0,0.0,0.0,0.0
2008,Department Administration (DA),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2008,Department Administration (DA),Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Department Administration (DA),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Department Administration (DA),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Space Laboratory (SL),Computer Operator,0,0,0.0,0.0,0.0,0.0
2008,Space Laboratory (SL),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2008,Space Laboratory (SL),Software Developer,0,0,0.0,0.0,0.0,0.0
2008,Space Laboratory (SL),Database Administrator,0,0,0.0,0.0,0.0,0.0
2008,Space Laboratory (SL),Network Engineer,0,0,0.0,0.0,0.0,0.0
2008,Space Laboratory (SL),IT Technician,0,0,0.0,0.0,0.0,0.0
2008,Space Laboratory (SL),Software Engineer,0,0,0.0,0.0,0.0,0.0
2008,Space Laboratory (SL),Web Developer,0,0,0.0,0.0,0.0,0.0
2008,Space Laboratory (SL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2008,Space Laboratory (SL),Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Space Laboratory (SL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Space Laboratory (SL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Security Innovation Corp (SIC),Computer Operator,0,0,0.0,0.0,0.0,0.0
2008,Security Innovation Corp (SIC),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2008,Security Innovation Corp (SIC),Software Developer,0,0,0.0,0.0,0.0,0.0
2008,Security Innovation Corp (SIC),Database Administrator,0,0,0.0,0.0,0.0,0.0
2008,Security Innovation Corp (SIC),Network Engineer,0,0,0.0,0.0,0.0,0.0
2008,Security Innovation Corp (SIC),IT Technician,0,0,0.0,0.0,0.0,0.0
2008,Security Innovation Corp (SIC),Software Engineer,0,0,0.0,0.0,0.0,0.0
2008,Security Innovation Corp (SIC),Web Developer,0,0,0.0,0.0,0.0,0.0
2008,Security Innovation Corp (SIC),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2008,Security Innovation Corp (SIC),Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Security Innovation Corp (SIC),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Security Innovation Corp (SIC),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Department Advanced,Computer Operator,0,0,0.0,0.0,0.0,0.0
2008,Department Advanced,Systems Analyst,0,0,0.0,0.0,0.0,0.0
2008,Department Advanced,Software Developer,0,0,0.0,0.0,0.0,0.0
2008,Department Advanced,Database Administrator,0,0,0.0,0.0,0.0,0.0
2008,Department Advanced,Network Engineer,0,0,0.0,0.0,0.0,0.0
2008,Department Advanced,IT Technician,0,0,0.0,0.0,0.0,0.0
2008,Department Advanced,Software Engineer,0,0,0.0,0.0,0.0,0.0
2008,Department Advanced,Web Developer,0,0,0.0,0.0,0.0,0.0
2008,Department Advanced,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2008,Department Advanced,Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Department Advanced,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Department Advanced,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Net System Inc (NSI),Computer Operator,0,0,0.0,0.0,0.0,0.0
2008,Net System Inc (NSI),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2008,Net System Inc (NSI),Software Developer,0,0,0.0,0.0,0.0,0.0
2008,Net System Inc (NSI),Database Administrator,0,0,0.0,0.0,0.0,0.0
2008,Net System Inc (NSI),Network Engineer,0,0,0.0,0.0,0.0,0.0
2008,Net System Inc (NSI),IT Technician,0,0,0.0,0.0,0.0,0.0
2008,Net System Inc (NSI),Software Engineer,0,0,0.0,0.0,0.0,0.0
2008,Net System Inc (NSI),Web Developer,0,0,0.0,0.0,0.0,0.0
2008,Net System Inc (NSI),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2008,Net System Inc (NSI),Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Net System Inc (NSI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Net System Inc (NSI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Institute Agency,Computer Operator,0,0,0.0,0.0,0.0,0.0
2008,Institute Agency,Systems Analyst,0,0,0.0,0.0,0.0,0.0
2008,Institute Agency,Software Developer,0,0,0.0,0.0,0.0,0.0
2008,Institute Agency,Database Administrator,0,0,0.0,0.0,0.0,0.0
2008,Institute Agency,Network Engineer,0,0,0.0,0.0,0.0,0.0
2008,Institute Agency,IT Technician,0,0,0.0,0.0,0.0,0.0
2008,Institute Agency,Software Engineer,0,0,0.0,0.0,0.0,0.0
2008,Institute Agency,Web Developer,0,0,0.0,0.0,0.0,0.0
2008,Institute Agency,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2008,Institute Agency,Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Institute Agency,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Institute Agency,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Group Technologies Inc (GTI),Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Group Technologies Inc (GTI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Group Technologies Inc (GTI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Mobile Solutions Corp (MSC),Computer Operator,0,0,0.0,0.0,0.0,0.0
2008,Mobile Solutions Corp (MSC),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2008,Mobile Solutions Corp (MSC),Software Developer,0,0,0.0,0.0,0.0,0.0
2008,Mobile Solutions Corp (MSC),Database Administrator,0,0,0.0,0.0,0.0,0.0
2008,Mobile Solutions Corp (MSC),Network Engineer,0,0,0.0,0.0,0.0,0.0
2008,Mobile Solutions Corp (MSC),IT Technician,0,0,0.0,0.0,0.0,0.0
2008,Mobile Solutions Corp (MSC),Software Engineer,0,0,0.0,0.0,0.0,0.0
2008,Mobile Solutions Corp (MSC),Web Developer,0,0,0.0,0.0,0.0,0.0
2008,Mobile Solutions Corp (MSC),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2008,Mobile Solutions Corp (MSC),Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Mobile Solutions Corp (MSC),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Mobile Solutions Corp (MSC),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Department Laboratory (DL),Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Department Laboratory (DL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Department Laboratory (DL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Code AI Corp,Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Code AI Corp,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Code AI Corp,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2008,Innovation Security LLC (ISL),Computer Operator,0,0,0.0,0.0,0.0,0.0
2008,Innovation Security LLC (ISL),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2008,Innovation Security LLC (ISL),Software Developer,0,0,0.0,0.0,0.0,0.0
2008,Innovation Security LLC (ISL),Database Administrator,0,0,0.0,0.0,0.0,0.0
2008,Innovation Security LLC (ISL),Network Engineer,0,0,0.0,0.0,0.0,0.0
2008,Innovation Security LLC (ISL),IT Technician,0,0,0.0,0.0,0.0,0.0
2008,Innovation Security LLC (ISL),Software Engineer,0,0,0.0,0.0,0.0,0.0
2008,Innovation Security LLC (ISL),Web Developer,0,0,0.0,0.0,0.0,0.0
2008,Innovation Security LLC (ISL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2008,Innovation Security LLC (ISL),Data Scientist,0,0,0.0,0.0,0.0,0.0
2008,Innovation Security LLC (ISL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2008,Innovation Security LLC (ISL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2010,Stream Data Inc (SDI),Computer Operator,0,0,0.0,0.0,0.0,0.0
2010,Stream Data Inc (SDI),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2010,Stream Data Inc (SDI),Software Developer,0,0,0.0,0.0,0.0,0.0
2010,Stream Data Inc (SDI),Database Administrator,0,0,0.0,0.0,0.0,0.0
2010,Stream Data Inc (SDI),Network Engineer,0,0,0.0,0.0,0.0,0.0
2010,Stream Data Inc (SDI),IT Technician,0,0,0.0,0.0,0.0,0.0
2010,Stream Data Inc (SDI),Software Engineer,0,0,0.0,0.0,0.0,0.0
2010,Stream Data Inc (SDI),Web Developer,0,0,0.0,0.0,0.0,0.0
2010,Stream Data Inc (SDI),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2010,Stream Data Inc (SDI),Data Scientist,0,0,0.0,0.0,0.0,0.0
2010,Stream Data Inc (SDI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2010,Stream Data Inc (SDI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2010,Cyber Digital Corp,Computer Operator,0,0,0.0,0.0,0.0,0.0
2010,Cyber Digital Corp,Systems Analyst,0,0,0.0,0.0,0.0,0.0
2010,Cyber Digital Corp,Software Developer,0,0,0.0,0.0,0.0,0.0
2010,Cyber Digital Corp,Database Administrator,0,0,0.0,0.0,0.0,0.0
2010,Cyber Digital Corp,Network Engineer,0,0,0.0,0.0,0.0,0.0
2010,Cyber Digital Corp,IT Technician,0,0,0.0,0.0,0.0,0.0
2010,Cyber Digital Corp,Software Engineer,0,0,0.0,0.0,0.0,0.0
2010,Cyber Digital Corp,Web Developer,0,0,0.0,0.0,0.0,0.0
2010,Cyber Digital Corp,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2010,Cyber Digital Corp,Data Scientist,0,0,0.0,0.0,0.0,0.0
2010,Cyber Digital Corp,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2010,Cyber Digital Corp,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2010,Virtual Institute LLC,Computer Operator,0,0,0.0,0.0,0.0,0.0
2010,Virtual Institute LLC,Systems Analyst,0,0,0.0,0.0,0.0,0.0
2010,Virtual Institute LLC,Software Developer,0,0,0.0,0.0,0.0,0.0
2010,Virtual Institute LLC,Database Administrator,0,0,0.0,0.0,0.0,0.0
2010,Virtual Institute LLC,Network Engineer,0,0,0.0,0.0,0.0,0.0
2010,Virtual Institute LLC,IT Technician,0,0,0.0,0.0,0.0,0.0
2010,Virtual Institute LLC,Software Engineer,0,0,0.0,0.0,0.0,0.0
2010,Virtual Institute LLC,Web Developer,0,0,0.0,0.0,0.0,0.0
2010,Virtual Institute LLC,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2010,Virtual Institute LLC,Data Scientist,0,0,0.0,0.0,0.0,0.0
2010,Virtual Institute LLC,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2010,Virtual Institute LLC,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2010,Department Administration (DA),Computer Operator,0,0,0.0,0.0,0.0,0.0
2010,Department Administration (DA),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2010,Department Administration (DA),Software Developer,0,0,0.0,0.0,0.0,0.0
2010,Department Administration (DA),Database Administrator,0,0,0.0,0.0,0.0,0.0
2010,Department Administration (DA),Network Engineer,0,0,0.0,0.0,0.0,0.0
2010,Department Administration (DA),IT Technician,0,0,0.0,0.0,0.0,0.0
2010,Department Administration (DA),Software Engineer,0,0,0.0,0.0,0.0,0.0
2010,Department Administration (DA),Web Developer,0,0,0.0,0.0,0.0,0.0
2010,Department Administration (DA),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2010,Department Administration (DA),Data Scientist,0,0,0.0,0.0,0.0,0.0
2010,Department Administration (DA),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2010,Department Administration (DA),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2010,Space Laboratory (SL),Computer Operator,0,0,0.0,0.0,0.0,0.0
2010,Space Laboratory (SL),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2010,Space Laboratory (SL),Software Developer,0,0,0.0,0.0,0.0,0.0
2010,Space Laboratory (SL),Database Administrator,0,0,0.0,0.0,0.0,0.0
2010,Space Laboratory (SL),Network Engineer,0,0,0.0,0.0,0.0,0.0
2010,Space Laboratory (SL),IT Technician,0,0,0.0,0.0,0.0,0.0
2010,Space Laboratory (SL),Software Engineer,0,0,0.0,0.0,0.0,0.0
2010,Space Laboratory (SL),Web Developer,0,0,0.0,0.0,0.0,0.0
2010,Space Laboratory (SL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2010,Space Laboratory (SL),Data Scientist,0,0,0.0,0.0,0.0,0.0
2010,Space Laboratory (SL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
2010,Space Laboratory (SL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
2010,Security Innovation Corp (SIC),Computer Operator,0,0,0.0,0.0,0.0,0.0
2010,Security Innovation Corp (SIC),Systems Analyst,0,0,0.0,0.0,0.0,0.0
2010,Security Innovation Corp (SIC),Software Developer,0,0,0.0,0.0,0.0,0.0
2010,Security Innovation Corp (SIC),Database Administrator,0,0,0.0,0.0,0.0,0.0
2010,Security Innovation Corp (SIC),Network Engineer,0,0,0.0,0.0,0.0,0.0
2010,Security Innovation Corp (SIC),IT Technician,0,0,0.0,0.0,0.0,0.0
2010,Security Innovation Corp (SIC),Software Engineer,0,0,0.0,0.0,0.0,0.0
2010,Security Innovation Corp (SIC),Web Developer,0,0,0.0,0.0,0.0,0.0
2010,Security Innovation Corp (SIC),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
2010,Security Innovation Corp (SIC),Data Scientist,0,0,0.0,0.0,0.0,0.0
