Year,Employer,Role,Count Male,Count Female,Count Total,Min Salary,Max Salary,Average Male Salary,Average Female Salary
1972,Security Innovation Corp (SIC),Director,432,0,432,66726.22,843108.41,196892.89,0.0
1972,Innovation Security LLC (ISL),CEO,1,0,1,15060612.4,132868782.23999998,28963093.76,0.0
1972,Innovation Security LLC (ISL),Executive VP,1,0,1,2189042.5,19312323.0,4209752.0,0.0
1972,Innovation Security LLC (ISL),Senior VP,7,0,7,437808.5,3862464.6,841950.4000000001,0.0
1972,Innovation Security LLC (ISL),Senior Director,124,0,124,131342.55,1158739.38,252585.12,0.0
1972,Innovation Security LLC (ISL),Director,499,0,499,87561.7,772492.9199999999,168390.08000000002,0.0
1972,Cloud Net LLC (CNL),CEO,1,0,1,13684897.92,135484252.08,28572523.040000003,0.0
1972,Cloud Net LLC (CNL),Executive VP,2,0,2,1989084.0,19692478.5,4152983.0,0.0
1972,Cloud Net LLC (CNL),Senior VP,9,0,9,397816.8,3938495.7,830596.6000000001,0.0
1972,Cloud Net LLC (CNL),Senior Director,151,0,151,119345.04,1181548.71,249178.98,0.0
1972,Cloud Net LLC (CNL),Director,607,0,607,79563.36,787699.14,166119.32,0.0
1972,Mobile Solutions Corp (MSC),CEO,1,0,1,10586546.68,137728850.36,33927139.32,0.0
1972,Mobile Solutions Corp (MSC),Executive VP,1,0,1,1538742.25,20018728.25,4931270.25,0.0
1972,Mobile Solutions Corp (MSC),Senior VP,5,0,5,307748.45,4003745.65,986254.05,0.0
1972,Mobile Solutions Corp (MSC),Senior Director,95,0,95,92324.535,1201123.695,295876.215,0.0
1972,Mobile Solutions Corp (MSC),Director,381,0,381,61549.69,800749.13,197250.81,0.0
1972,Code AI Corp,CEO,0,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Executive VP,0,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Senior VP,0,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Senior Director,0,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Director,0,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),CEO,0,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Executive VP,0,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Senior VP,0,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Senior Director,0,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Director,0,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),CEO,0,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Executive VP,0,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Senior VP,0,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Senior Director,0,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Director,0,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),CEO,0,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Executive VP,0,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Senior VP,0,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Senior Director,0,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Director,0,0,0,0.0,0.0,0.0,0.0
1974,Net System Inc (NSI),CEO,1,0,1,12705345.88,126629176.08,48045578.72,0.0
1974,Net System Inc (NSI),Executive VP,2,0,2,1846707.25,18405403.5,6983369.0,0.0
1974,Net System Inc (NSI),Senior VP,8,0,8,369341.45,3681080.7,1396673.8,0.0
1974,Net System Inc (NSI),Senior Director,135,0,135,110802.435,1104324.21,419002.14,0.0
1974,Net System Inc (NSI),Director,541,0,541,73868.29,736216.14,279334.76,0.0
1974,Cyber Digital Corp,CEO,1,0,1,14773859.16,176573070.64,31220201.6,0.0
1974,Cyber Digital Corp,Executive VP,2,0,2,2147363.25,25664690.5,4537820.0,0.0
1974,Cyber Digital Corp,Senior VP,9,0,9,429472.65,5132938.1,907564.0,0.0
1974,Cyber Digital Corp,Senior Director,153,0,153,128841.795,1539881.43,272269.19999999995,0.0
1974,Cyber Digital Corp,Director,612,0,612,85894.53,1026587.62,181512.8,0.0
1974,Virtual Institute LLC,CEO,1,0,1,12925337.32,141815355.36,29610586.040000003,0.0
1974,Virtual Institute LLC,Executive VP,1,0,1,1878682.75,20612697.0,4303864.25,0.0
1974,Virtual Institute LLC,Senior VP,6,0,6,375736.55,4122539.4,860772.8500000001,0.0
1974,Virtual Institute LLC,Senior Director,101,0,101,112720.965,1236761.82,258231.855,0.0
1974,Virtual Institute LLC,Director,404,0,404,75147.31,824507.88,172154.57,0.0
1974,Department Advanced,CEO,1,0,1,13678007.6,124060595.16,38598432.28,0.0
1974,Department Advanced,Executive VP,1,0,1,1988082.5,18032063.25,5610237.25,0.0
1974,Department Advanced,Senior VP,6,0,6,397616.5,3606412.65,1122047.45,0.0
1974,Department Advanced,Senior Director,106,0,106,119284.95,1081923.795,336614.235,0.0
1974,Department Advanced,Director,427,0,427,79523.3,721282.53,224409.49,0.0
1974,Institute Agency,CEO,1,0,1,15210209.4,145097867.0,34928440.760000005,0.0
1974,Institute Agency,Executive VP,1,0,1,2210786.25,21089806.25,5076808.25,0.0
1974,Institute Agency,Senior VP,7,0,7,442157.25,4217961.25,1015361.65,0.0
1974,Institute Agency,Senior Director,126,0,126,132647.175,1265388.375,304608.495,0.0
1974,Institute Agency,Director,505,0,505,88431.45,843592.25,203072.33,0.0
1974,Group Technologies Inc (GTI),CEO,1,0,1,11088721.32,133745084.4,36197406.88,0.0
1974,Group Technologies Inc (GTI),Executive VP,2,0,2,1611732.75,19439692.5,5261251.0,0.0
1974,Group Technologies Inc (GTI),Senior VP,8,0,8,322346.55,3887938.5,1052250.2,0.0
1974,Group Technologies Inc (GTI),Senior Director,136,0,136,96703.965,1166381.5499999998,315675.06,0.0
1974,Group Technologies Inc (GTI),Director,545,0,545,64469.31,777587.7,210450.04,0.0
1974,Space Laboratory (SL),CEO,1,0,1,17686500.279999997,135950975.79999998,30336749.4,0.0
1974,Space Laboratory (SL),Executive VP,1,0,1,2570712.25,19760316.25,4409411.25,0.0
1974,Space Laboratory (SL),Senior VP,6,0,6,514142.45,3952063.25,881882.25,0.0
1974,Space Laboratory (SL),Senior Director,108,0,108,154242.735,1185618.975,264564.67500000005,0.0
1974,Space Laboratory (SL),Director,434,0,434,102828.49,790412.6499999999,176376.45,0.0
1974,Security Innovation Corp (SIC),CEO,1,0,1,11744271.8,146276794.56,50332169.080000006,0.0
1974,Security Innovation Corp (SIC),Executive VP,1,0,1,1707016.2499999998,21261162.0,7315722.25,0.0
1974,Security Innovation Corp (SIC),Senior VP,7,0,7,341403.25,4252232.4,1463144.4500000002,0.0
1974,Security Innovation Corp (SIC),Senior Director,116,0,116,102420.975,1275669.72,438943.335,0.0
1974,Security Innovation Corp (SIC),Director,467,0,467,68280.65,850446.48,292628.89,0.0
1974,Innovation Security LLC (ISL),CEO,1,0,1,11177555.88,119881667.68,34806542.64,0.0
1974,Innovation Security LLC (ISL),Executive VP,2,0,2,1624644.75,17424661.0,5059090.5,0.0
1974,Innovation Security LLC (ISL),Senior VP,9,0,9,324928.95,3484932.2,1011818.1,0.0
1974,Innovation Security LLC (ISL),Senior Director,159,0,159,97478.685,1045479.66,303545.43,0.0
1974,Innovation Security LLC (ISL),Director,639,0,639,64985.79,696986.44,202363.62,0.0
1974,Cloud Net LLC (CNL),CEO,1,0,1,14074919.96,137139526.76,34783467.120000005,0.0
1974,Cloud Net LLC (CNL),Executive VP,1,0,1,2045773.25,19933070.75,5055736.500000001,0.0
1974,Cloud Net LLC (CNL),Senior VP,7,0,7,409154.65,3986614.15,1011147.3,0.0
1974,Cloud Net LLC (CNL),Senior Director,120,0,120,122746.395,1195984.245,303344.19000000006,0.0
1974,Cloud Net LLC (CNL),Director,482,0,482,81830.93,797322.83,202229.46,0.0
1974,Mobile Solutions Corp (MSC),CEO,1,0,1,14742431.32,155970171.04000002,32750114.08,0.0
1974,Mobile Solutions Corp (MSC),Executive VP,1,0,1,2142795.25,22670083.0,4760191.0,0.0
1974,Mobile Solutions Corp (MSC),Senior VP,5,0,5,428559.05,4534016.600000001,952038.2,0.0
1974,Mobile Solutions Corp (MSC),Senior Director,95,0,95,128567.715,1360204.98,285611.46,0.0
1974,Mobile Solutions Corp (MSC),Director,380,0,380,85711.81,906803.32,190407.64,0.0
1974,Code AI Corp,CEO,0,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Executive VP,0,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Senior VP,0,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Senior Director,0,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Director,0,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),CEO,0,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Executive VP,0,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Senior VP,0,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Senior Director,0,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Director,0,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),CEO,0,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Executive VP,0,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Senior VP,0,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Senior Director,0,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Director,0,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),CEO,0,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Executive VP,0,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Senior VP,0,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Senior Director,0,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Director,0,0,0,0.0,0.0,0.0,0.0
1976,Net System Inc (NSI),CEO,1,0,1,13959160.52,125905247.0,35672345.919999994,0.0
1976,Net System Inc (NSI),Executive VP,1,0,1,2028947.75,18300181.25,5184934.0,0.0
1976,Net System Inc (NSI),Senior VP,5,0,5,405789.5500000001,3660036.25,1036986.8,0.0
1976,Net System Inc (NSI),Senior Director,89,0,89,121736.865,1098010.875,311096.04,0.0
1976,Net System Inc (NSI),Director,356,0,356,81157.91,732007.25,207397.36,0.0
1976,Cyber Digital Corp,CEO,1,0,1,13286244.92,112496923.35999998,32028054.64,0.0
1976,Cyber Digital Corp,Executive VP,1,0,1,1931140.25,16351296.999999996,4655240.5,0.0
1976,Cyber Digital Corp,Senior VP,5,0,5,386228.05,3270259.3999999994,931048.1,0.0
1976,Cyber Digital Corp,Senior Director,90,0,90,115868.415,981077.8199999998,279314.43,0.0
1976,Cyber Digital Corp,Director,362,0,362,77245.61,654051.8799999999,186209.62,0.0
1976,Virtual Institute LLC,CEO,1,0,1,12730225.68,151738195.32000002,33575980.68,0.0
1976,Virtual Institute LLC,Executive VP,2,0,2,1850323.5,22054970.25,4880229.75,0.0
1976,Virtual Institute LLC,Senior VP,9,0,9,370064.7,4410994.050000001,976045.95,0.0
1976,Virtual Institute LLC,Senior Director,148,0,148,111019.41,1323298.215,292813.78500000003,0.0
1976,Virtual Institute LLC,Director,595,0,595,74012.94,882198.81,195209.19,0.0
1976,Department Advanced,CEO,1,0,1,11153365.8,121241895.28,38680311.16,0.0
1976,Department Advanced,Executive VP,2,0,2,1621128.75,17622368.5,5622138.25,0.0
1976,Department Advanced,Senior VP,9,0,9,324225.75,3524473.7,1124427.65,0.0
1976,Department Advanced,Senior Director,147,0,147,97267.725,1057342.11,337328.295,0.0
1976,Department Advanced,Director,589,0,589,64845.15,704894.74,224885.53,0.0
1976,Institute Agency,CEO,1,0,1,13199477.8,110224108.48,29268450.52,0.0
1976,Institute Agency,Executive VP,1,0,1,1918528.75,16020946.0,4254135.249999999,0.0
1976,Institute Agency,Senior VP,5,0,5,383705.75,3204189.2,850827.0499999998,0.0
1976,Institute Agency,Senior Director,80,0,80,115111.725,961256.76,255248.115,0.0
1976,Institute Agency,Director,320,0,320,76741.15,640837.84,170165.40999999997,0.0
1976,Group Technologies Inc (GTI),CEO,1,0,1,12173454.8,106248889.20000002,35938715.440000005,0.0
1976,Group Technologies Inc (GTI),Executive VP,1,0,1,1769397.4999999998,15443152.500000002,5223650.5,0.0
1976,Group Technologies Inc (GTI),Senior VP,7,0,7,353879.5,3088630.5000000005,1044730.1,0.0
1976,Group Technologies Inc (GTI),Senior Director,117,0,117,106163.85,926589.15,313419.03,0.0
1976,Group Technologies Inc (GTI),Director,468,0,468,70775.9,617726.1000000001,208946.02,0.0
1976,Space Laboratory (SL),CEO,1,0,1,10825929.4,100885119.08,30836860.040000003,0.0
1976,Space Laboratory (SL),Executive VP,1,0,1,1573536.25,14663534.75,4482101.75,0.0
1976,Space Laboratory (SL),Senior VP,7,0,7,314707.25,2932706.95,896420.3500000001,0.0
1976,Space Laboratory (SL),Senior Director,112,0,112,94412.175,879812.085,268926.105,0.0
1976,Space Laboratory (SL),Director,451,0,451,62941.45,586541.39,179284.07,0.0
1976,Security Innovation Corp (SIC),CEO,1,0,1,13853199.92,158005209.67999998,35269974.28,0.0
1976,Security Innovation Corp (SIC),Executive VP,1,0,1,2013546.5,22965873.5,5126449.75,0.0
1976,Security Innovation Corp (SIC),Senior VP,4,0,4,402709.3,4593174.699999999,1025289.95,0.0
1976,Security Innovation Corp (SIC),Senior Director,75,0,75,120812.79,1377952.41,307586.985,0.0
1976,Security Innovation Corp (SIC),Director,301,0,301,80541.86,918634.94,205057.99,0.0
1976,Innovation Security LLC (ISL),CEO,1,0,1,14407774.36,97312961.16,31900353.24,0.0
1976,Innovation Security LLC (ISL),Executive VP,1,0,1,2094153.25,14144325.75,4636679.25,0.0
1976,Innovation Security LLC (ISL),Senior VP,7,0,7,418830.65,2828865.1500000004,927335.85,0.0
1976,Innovation Security LLC (ISL),Senior Director,115,0,115,125649.195,848659.545,278200.755,0.0
1976,Innovation Security LLC (ISL),Director,462,0,462,83766.13,565773.03,185467.17,0.0
1976,Cloud Net LLC (CNL),CEO,1,0,1,12135157.279999996,129127240.44,35726436.48,0.0
1976,Cloud Net LLC (CNL),Executive VP,1,0,1,1763830.9999999998,18768494.25,5192796.0,0.0
1976,Cloud Net LLC (CNL),Senior VP,4,0,4,352766.19999999995,3753698.85,1038559.2,0.0
1976,Cloud Net LLC (CNL),Senior Director,69,0,69,105829.86,1126109.655,311567.76,0.0
1976,Cloud Net LLC (CNL),Director,276,0,276,70553.23999999999,750739.77,207711.84,0.0
1976,Mobile Solutions Corp (MSC),CEO,1,0,1,15721255.8,101458893.88,32422559.0,0.0
1976,Mobile Solutions Corp (MSC),Executive VP,1,0,1,2285066.25,14746932.25,4712581.25,0.0
1976,Mobile Solutions Corp (MSC),Senior VP,7,0,7,457013.25,2949386.45,942516.25,0.0
1976,Mobile Solutions Corp (MSC),Senior Director,125,0,125,137103.97499999998,884815.935,282754.875,0.0
1976,Mobile Solutions Corp (MSC),Director,500,0,500,91402.65,589877.29,188503.25,0.0
1976,Code AI Corp,CEO,1,0,1,12549794.24,127704834.84,36464144.48,0.0
1976,Code AI Corp,Executive VP,2,0,2,1824098.0,18561749.25,5300021.0,0.0
1976,Code AI Corp,Senior VP,8,0,8,364819.6,3712349.85,1060004.2,0.0
1976,Code AI Corp,Senior Director,131,0,131,109445.88,1113704.955,318001.26,0.0
1976,Code AI Corp,Director,525,0,525,72963.92,742469.97,212000.84,0.0
1976,Department Administration (DA),CEO,0,0,0,0.0,0.0,0.0,0.0
1976,Department Administration (DA),Executive VP,0,0,0,0.0,0.0,0.0,0.0
1976,Department Administration (DA),Senior VP,0,0,0,0.0,0.0,0.0,0.0
1976,Department Administration (DA),Senior Director,0,0,0,0.0,0.0,0.0,0.0
1976,Department Administration (DA),Director,0,0,0,0.0,0.0,0.0,0.0
1976,Department Laboratory (DL),CEO,0,0,0,0.0,0.0,0.0,0.0
1976,Department Laboratory (DL),Executive VP,0,0,0,0.0,0.0,0.0,0.0
1976,Department Laboratory (DL),Senior VP,0,0,0,0.0,0.0,0.0,0.0
1976,Department Laboratory (DL),Senior Director,0,0,0,0.0,0.0,0.0,0.0
1976,Department Laboratory (DL),Director,0,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),CEO,0,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Executive VP,0,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Senior VP,0,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Senior Director,0,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Director,0,0,0,0.0,0.0,0.0,0.0
1978,Net System Inc (NSI),CEO,1,0,1,14661560.36,121299604.72,31158881.880000003,0.0
1978,Net System Inc (NSI),Executive VP,2,0,2,2131040.75,17630756.5,4528907.25,0.0
1978,Net System Inc (NSI),Senior VP,8,0,8,426208.15,3526151.3,905781.45,0.0
1978,Net System Inc (NSI),Senior Director,143,0,143,127862.445,1057845.39,271734.435,0.0
1978,Net System Inc (NSI),Director,575,0,575,85241.63,705230.26,181156.29,0.0
1978,Cyber Digital Corp,CEO,1,0,1,12520107.04,136996761.6,36521976.04,0.0
1978,Cyber Digital Corp,Executive VP,2,0,2,1819783.0,19912320.0,5308426.75,0.0
1978,Cyber Digital Corp,Senior VP,8,0,8,363956.6,3982464.0,1061685.35,0.0
1978,Cyber Digital Corp,Senior Director,131,0,131,109186.98,1194739.2000000002,318505.605,0.0
1978,Cyber Digital Corp,Director,525,0,525,72791.32,796492.8,212337.07,0.0
1978,Virtual Institute LLC,CEO,1,0,1,11414487.6,158778671.32000002,30195083.32,0.0
1978,Virtual Institute LLC,Executive VP,2,0,2,1659082.5,23078295.25,4388820.25,0.0
1978,Virtual Institute LLC,Senior VP,9,0,9,331816.5,4615659.050000001,877764.05,0.0
1978,Virtual Institute LLC,Senior Director,154,0,154,99544.95,1384697.715,263329.215,0.0
1978,Virtual Institute LLC,Director,617,0,617,66363.3,923131.81,175552.81,0.0
1978,Department Advanced,CEO,1,0,1,14411142.12,130311957.51999998,31037209.08,0.0
1978,Department Advanced,Executive VP,1,0,1,2094642.75,18940691.5,4511222.25,0.0
1978,Department Advanced,Senior VP,6,0,6,418928.54999999993,3788138.3,902244.45,0.0
1978,Department Advanced,Senior Director,106,0,106,125678.565,1136441.4899999998,270673.335,0.0
1978,Department Advanced,Director,426,0,426,83785.70999999999,757627.6599999999,180448.89,0.0
1978,Institute Agency,CEO,1,0,1,15649385.599999998,126974839.32,36798072.16,0.0
1978,Institute Agency,Executive VP,2,0,2,2274619.9999999995,18455645.25,5348557.0,0.0
1978,Institute Agency,Senior VP,8,0,8,454924.0,3691129.05,1069711.4,0.0
1978,Institute Agency,Senior Director,136,0,136,136477.19999999998,1107338.715,320913.42,0.0
1978,Institute Agency,Director,545,0,545,90984.8,738225.81,213942.28,0.0
1978,Group Technologies Inc (GTI),CEO,1,0,1,10919175.76,136694020.95999998,36332770.88,0.0
1978,Group Technologies Inc (GTI),Executive VP,1,0,1,1587089.5,19868317.0,5280925.999999999,0.0
1978,Group Technologies Inc (GTI),Senior VP,6,0,6,317417.9,3973663.4,1056185.2,0.0
1978,Group Technologies Inc (GTI),Senior Director,106,0,106,95225.37,1192099.02,316855.55999999994,0.0
1978,Group Technologies Inc (GTI),Director,425,0,425,63483.58,794732.6799999999,211237.04,0.0
1978,Space Laboratory (SL),CEO,1,0,1,10960471.24,153355853.6,39381563.76,0.0
1978,Space Laboratory (SL),Executive VP,2,0,2,1593091.75,22290095.0,5724064.5,0.0
1978,Space Laboratory (SL),Senior VP,9,0,9,318618.35,4458019.0,1144812.9,0.0
1978,Space Laboratory (SL),Senior Director,158,0,158,95585.505,1337405.7000000002,343443.87,0.0
1978,Space Laboratory (SL),Director,635,0,635,63723.67,891603.8,228962.58,0.0
1978,Security Innovation Corp (SIC),CEO,1,0,1,11074706.76,136809147.44,38332952.0,0.0
1978,Security Innovation Corp (SIC),Executive VP,1,0,1,1609695.75,19885050.5,5571650.0,0.0
1978,Security Innovation Corp (SIC),Senior VP,7,0,7,321939.15,3977010.1,1114330.0,0.0
1978,Security Innovation Corp (SIC),Senior Director,118,0,118,96581.745,1193103.03,334299.0,0.0
1978,Security Innovation Corp (SIC),Director,472,0,472,64387.83,795402.02,222866.0,0.0
1978,Innovation Security LLC (ISL),CEO,1,0,1,12962367.2,124854447.4,41176115.440000005,0.0
1978,Innovation Security LLC (ISL),Executive VP,1,0,1,1884065.0,18147448.75,5984900.5,0.0
1978,Innovation Security LLC (ISL),Senior VP,7,0,7,376813.0,3629489.75,1196980.1,0.0
1978,Innovation Security LLC (ISL),Senior Director,124,0,124,113043.9,1088846.9249999998,359094.03,0.0
1978,Innovation Security LLC (ISL),Director,499,0,499,75362.6,725897.95,239396.02,0.0
1978,Cloud Net LLC (CNL),CEO,1,0,1,10939562.92,128512104.8,30827525.6,0.0
1978,Cloud Net LLC (CNL),Executive VP,2,0,2,1590052.75,18679085.0,4480745.0,0.0
1978,Cloud Net LLC (CNL),Senior VP,8,0,8,318010.55,3735817.0,896149.0,0.0
1978,Cloud Net LLC (CNL),Senior Director,129,0,129,95403.165,1120745.1,268844.69999999995,0.0
1978,Cloud Net LLC (CNL),Director,517,0,517,63602.11,747163.4,179229.8,0.0
1978,Mobile Solutions Corp (MSC),CEO,1,0,1,13032670.48,131446223.56,31550952.440000005,0.0
1978,Mobile Solutions Corp (MSC),Executive VP,2,0,2,1894283.5,19105555.75,4585894.25,0.0
1978,Mobile Solutions Corp (MSC),Senior VP,8,0,8,378856.7,3821111.15,917178.85,0.0
1978,Mobile Solutions Corp (MSC),Senior Director,129,0,129,113657.01,1146333.345,275153.655,0.0
1978,Mobile Solutions Corp (MSC),Director,519,0,519,75771.34,764222.23,183435.77,0.0
1978,Code AI Corp,CEO,1,0,1,11659651.24,107725971.88,40887509.760000005,0.0
1978,Code AI Corp,Executive VP,2,0,2,1694716.75,15657844.75,5942952.0,0.0
1978,Code AI Corp,Senior VP,8,0,8,338943.35,3131568.95,1188590.4,0.0
1978,Code AI Corp,Senior Director,131,0,131,101683.005,939470.685,356577.12,0.0
1978,Code AI Corp,Director,524,0,524,67788.67,626313.79,237718.08,0.0
1978,Department Administration (DA),CEO,1,0,1,13728491.32,126619568.16,32291722.040000003,0.0
1978,Department Administration (DA),Executive VP,1,0,1,1995420.25,18404007.0,4693564.25,0.0
1978,Department Administration (DA),Senior VP,7,0,7,399084.05,3680801.4,938712.85,0.0
1978,Department Administration (DA),Senior Director,122,0,122,119725.215,1104240.42,281613.855,0.0
1978,Department Administration (DA),Director,491,0,491,79816.81,736160.28,187742.57,0.0
1978,Department Laboratory (DL),CEO,1,0,1,10556006.36,142180132.95999998,35013955.72,0.0
1978,Department Laboratory (DL),Executive VP,1,0,1,1534303.25,20665717.0,5089237.75,0.0
1978,Department Laboratory (DL),Senior VP,5,0,5,306860.65,4133143.4,1017847.55,0.0
1978,Department Laboratory (DL),Senior Director,87,0,87,92058.195,1239943.02,305354.265,0.0
1978,Department Laboratory (DL),Director,351,0,351,61372.130000000005,826628.6799999999,203569.51,0.0
1978,Stream Data Inc (SDI),CEO,0,0,0,0.0,0.0,0.0,0.0
1978,Stream Data Inc (SDI),Executive VP,0,0,0,0.0,0.0,0.0,0.0
1978,Stream Data Inc (SDI),Senior VP,0,0,0,0.0,0.0,0.0,0.0
1978,Stream Data Inc (SDI),Senior Director,0,0,0,0.0,0.0,0.0,0.0
1978,Stream Data Inc (SDI),Director,0,0,0,0.0,0.0,0.0,0.0
1980,Net System Inc (NSI),CEO,1,0,1,12377761.560000002,149987900.95999998,33590156.919999994,0.0
1980,Net System Inc (NSI),Executive VP,1,0,1,1799093.2500000002,21800567.0,4882290.25,0.0
1980,Net System Inc (NSI),Senior VP,6,0,6,359818.65,4360113.399999999,976458.05,0.0
1980,Net System Inc (NSI),Senior Director,107,0,107,107945.59500000002,1308034.02,292937.415,0.0
1980,Net System Inc (NSI),Director,430,0,430,71963.73000000001,872022.6799999999,195291.61,0.0
1980,Cyber Digital Corp,CEO,1,0,1,12671657.96,132566509.44,32588807.32,0.0
1980,Cyber Digital Corp,Executive VP,1,0,1,1841810.75,19268388.0,4736745.25,0.0
1980,Cyber Digital Corp,Senior VP,6,0,6,368362.15,3853677.6,947349.05,0.0
1980,Cyber Digital Corp,Senior Director,109,0,109,110508.645,1156103.28,284204.715,0.0
1980,Cyber Digital Corp,Director,436,0,436,73672.43,770735.52,189469.81,0.0
1980,Virtual Institute LLC,CEO,1,0,1,14648643.16,126004620.0,32802030.56,0.0
1980,Virtual Institute LLC,Executive VP,2,0,2,2129163.25,18314625.0,4767737.0,0.0
1980,Virtual Institute LLC,Senior VP,8,0,8,425832.65,3662925.0,953547.4,0.0
1980,Virtual Institute LLC,Senior Director,141,0,141,127749.795,1098877.5,286064.22000000003,0.0
1980,Virtual Institute LLC,Director,564,0,564,85166.53,732585.0,190709.48,0.0
1980,Department Advanced,CEO,1,0,1,11370194.16,117677582.28,41362307.16,0.0
1980,Department Advanced,Executive VP,1,0,1,1652644.5,17104299.75,6011963.25,0.0
1980,Department Advanced,Senior VP,4,0,4,330528.9,3420859.95,1202392.65,0.0
1980,Department Advanced,Senior Director,71,0,71,99158.67,1026257.985,360717.795,0.0
1980,Department Advanced,Director,285,0,285,66105.78,684171.99,240478.53,0.0
1980,Institute Agency,CEO,1,0,1,11230784.72,113086069.8,28362966.84,0.0
1980,Institute Agency,Executive VP,1,0,1,1632381.5,16436928.75,4122524.25,0.0
1980,Institute Agency,Senior VP,7,0,7,326476.3,3287385.75,824504.85,0.0
1980,Institute Agency,Senior Director,120,0,120,97942.89,986215.725,247351.455,0.0
1980,Institute Agency,Director,483,0,483,65295.26,657477.15,164900.97,0.0
