song,text,Streams,Artist,Artist Followers,Genre,Highest Charting Position,Number of Times Charted,Week of Highest Charting,Release Date,Weeks Charted,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence,Chord
,,"4,597,406",Sam Fischer,122883,"['alt z', 'australian pop', 'dance pop', 'indie cafe pop', 'pop', 'post-teen pop', 'uk pop']",105,13,2020-06-12--2020-06-19,2019-12-11,"2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24",80,0.605,0.377,-6.213,0.0443,0.733,0.0808,73.877,194853,0.519,B
,,"4,594,248",Pop Smoke,6852509,['brooklyn drill'],64,2,2020-07-03--2020-07-10,2020-07-03,"2020-07-10--2020-07-17
2020-07-03--2020-07-10",62,0.5,0.767,-4.105,0.403,0.162,0.385,159.477,202443,0.58,C#/Db
,,"4,541,965","Y2K, bbno$",268766,['pop rap'],46,29,2019-12-27--2020-01-03,2019-06-28,"2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",77,0.843,0.39,-7.899,0.0846,0.178,0.137,129.972,160627,0.495,D
,,"4,535,580",Pop Smoke,6852509,['brooklyn drill'],79,2,2020-07-03--2020-07-10,2020-07-03,"2020-07-10--2020-07-17
2020-07-03--2020-07-10",72,0.739,0.616,-6.963,0.0338,0.252,0.101,91.071,158466,0.654,G
,,"9,011,502",Pop Smoke,6852509,['brooklyn drill'],58,1,2020-07-03--2020-07-10,2020-07-03,2020-07-03--2020-07-10,67,0.713,0.605,-7.487,0.107,0.497,0.115,142.025,175756,0.432,B
,,"8,443,771",Pop Smoke,6852509,['brooklyn drill'],63,1,2020-07-03--2020-07-10,2020-07-03,2020-07-03--2020-07-10,66,0.8,0.564,-5.817,0.4,0.0287,0.112,139.989,150857,0.318,G#/Ab
,,"7,308,690",Pop Smoke,6852509,['brooklyn drill'],88,1,2020-07-03--2020-07-10,2020-07-03,2020-07-03--2020-07-10,66,0.794,0.717,-5.73,0.251,0.0511,0.195,141.881,202816,0.372,G
,,"7,112,419",Pop Smoke,6852509,['brooklyn drill'],95,1,2020-07-03--2020-07-10,2020-07-03,2020-07-03--2020-07-10,63,0.717,0.474,-8.383,0.403,0.0509,0.139,123.906,185804,0.448,F
,,"6,620,040",Pop Smoke,6852509,['brooklyn drill'],100,1,2020-07-03--2020-07-10,2020-07-03,2020-07-03--2020-07-10,70,0.764,0.676,-6.761,0.0927,0.389,0.215,97.02,197938,0.461,B
,,"6,144,736",Pop Smoke,6852509,['brooklyn drill'],114,1,2020-07-03--2020-07-10,2020-07-03,2020-07-03--2020-07-10,59,0.645,0.64,-6.871,0.179,0.395,0.286,140.248,48000,0.674,A#/Bb
,,"6,102,253",Pop Smoke,6852509,['brooklyn drill'],117,1,2020-07-03--2020-07-10,2020-07-03,2020-07-03--2020-07-10,59,0.944,0.579,-4.961,0.191,0.0381,0.253,135.033,259346,0.769,G#/Ab
,,"5,931,242",Pop Smoke,6852509,['brooklyn drill'],121,1,2020-07-03--2020-07-10,2020-07-03,2020-07-03--2020-07-10,61,0.831,0.762,-5.656,0.207,0.0885,0.107,99.999,192000,0.495,B
,,"5,280,810","Sleepy Hallow, Fousheé",411262,"['brooklyn drill', 'nyc rap']",72,8,2020-06-05--2020-06-12,2020-06-05,"2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22",72,0.868,0.479,-6.687,0.445,0.703,0.102,133.928,115200,0.776,E
,,"5,031,845",Tyla Yaweh,359133,"['cali rap', 'melodic rap', 'pop rap', 'rap', 'trap']",56,4,2020-06-19--2020-06-26,2020-06-12,"2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19",73,0.457,0.621,-5.923,0.138,0.218,0.0944,85.359,224638,0.634,A#/Bb
,,"4,907,751",Pop Smoke,6852509,['brooklyn drill'],158,1,2020-07-03--2020-07-10,2020-07-03,2020-07-03--2020-07-10,60,0.718,0.66,-7.39,0.325,0.363,0.159,142.879,132587,0.659,D
,,"4,638,728",Bad Bunny,36177712,"['latin', 'reggaeton', 'trap latino']",7,19,2020-03-06--2020-03-13,2020-02-29,"2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",80,0.9,0.603,-5.313,0.0646,0.402,0.134,129.928,170972,0.824,D
,,"4,571,916",iann dior,1276292,"['melodic rap', 'pop rap']",177,2,2020-06-26--2020-07-03,2020-06-12,"2020-07-03--2020-07-10
2020-06-26--2020-07-03",68,0.816,0.579,-6.097,0.0867,0.203,0.127,120.078,226314,0.43,C#/Db
,,"4,501,188","Jhay Cortez, J Balvin, Bad Bunny",2435159,"['latin', 'reggaeton', 'trap latino']",55,28,2019-12-27--2020-01-03,2019-05-24,"2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",77,0.806,0.786,-3.831,0.0741,0.145,0.0935,91.973,309120,0.58,A#/Bb
,,"4,470,597",Anuel AA,18306226,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",189,1,2020-07-03--2020-07-10,2020-05-29,2020-07-03--2020-07-10,67,0.843,0.845,-2.344,0.0503,0.35,0.0527,126.989,210624,0.898,C
,,"4,468,668",Imagine Dragons,35299488,"['modern rock', 'pop', 'rock']",181,8,2019-12-27--2020-01-03,2017-06-23,"2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-05--2020-06-12
2020-02-07--2020-02-14
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",83,0.605,0.822,-4.833,0.0438,0.00671,0.147,167.997,187147,0.288,C
,,"4,433,384","Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",6096559,"['puerto rican pop', 'trap latino']",158,9,2020-05-22--2020-05-29,2019-12-13,"2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15",73,0.771,0.769,-3.504,0.0694,0.18,0.345,167.969,289899,0.931,C
,,"4,431,571",Post Malone,33663701,"['dfw rap', 'melodic rap', 'rap']",122,27,2019-12-27--2020-01-03,2018-04-27,"2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",81,0.68,0.578,-5.804,0.04,0.331,0.135,145.038,231267,0.341,A#/Bb
Don't Stop Believin',"Just a small town girl  
Livin' in a lonely world  
She took the midnight train goin' anywhere  
Just a city boy  
Born and raised in south Detroit  
He took the midnight train goin' anywhere  
  
A singer in a smokey room  
A smell of wine and cheap perfume  
For a smile they can share the night  
It goes on and on, and on, and on  
  
[Chorus]  
Strangers waiting  
Up and down the boulevard  
Their shadows searching in the night  
Streetlight people  
Living just to find emotion  
Hiding somewhere in the night  
  
Working hard to get my fill  
Everybody wants a thrill  
Payin' anything to roll the dice  
Just one more time  
Some will win, some will lose  
Some were born to sing the blues  
Oh, the movie never ends  
It goes on and on, and on, and on  
  
[Chorus]  
  
Don't stop believin'  
Hold on to the feelin'  
Streetlights, people  
  
Don't stop believin'  
Hold on  
Streetlight people  
  
Don't stop believin'  
Hold on to the feelin'  
Streetlight people

","4,394,985",Journey,3731820,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",185,2,2020-06-19--2020-06-26,1981,"2020-07-03--2020-07-10
2020-06-19--2020-06-26",81,0.5,0.748,-9.072,0.0363,0.127,0.447,118.852,250987,0.514,E
,,"5,474,807",Beyoncé,28335112,"['dance pop', 'pop', 'post-teen pop', 'r&b']",90,2,2020-06-19--2020-06-26,2020-06-19,"2020-06-26--2020-07-03
2020-06-19--2020-06-26",61,0.824,0.555,-5.817,0.05,0.00337,0.217,120.002,281273,0.0611,C#/Db
,,"5,415,994","Miksu / Macloud, Summer Cem, Luciano, Jamule",30683,['german hip hop'],123,1,2020-06-26--2020-07-03,2020-06-26,2020-06-26--2020-07-03,64,0.798,0.527,-7.671,0.0447,0.227,0.108,114.008,166173,0.548,F
,,"4,874,960",Ava Max,1251372,[],70,14,2020-04-24--2020-05-01,2021-08-13,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03",1,0.693,0.835,-3.242,0.0624,0.131,0.073,128.052,180283,0.744,F#/Gb
,,"4,838,067",Katy Perry,18936929,"['dance pop', 'pop', 'post-teen pop']",52,7,2020-05-15--2020-05-22,2020-05-15,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22",68,0.639,0.546,-5.382,0.0407,0.0837,0.122,122.179,173124,0.149,C#/Db
,,"4,633,237",Lil Baby,7816213,"['atl hip hop', 'atl trap', 'rap', 'trap']",142,3,2020-06-12--2020-06-19,2020-02-28,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19",71,0.585,0.641,-4.269,0.133,0.0286,0.316,88.284,197530,0.266,F#/Gb
,,"4,593,309",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",32,16,2020-03-13--2020-03-20,2020-03-13,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20",76,0.771,0.654,-6.976,0.298,0.055,0.214,155.047,224955,0.573,G#/Ab
,,"4,592,745",TWICE,9998991,"['k-pop', 'k-pop girl group']",67,5,2020-06-05--2020-06-12,2020-06-01,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05",70,0.739,0.841,-4.162,0.06,0.0312,0.173,106.99,199653,0.562,F
,,"4,577,209",Megan Thee Stallion,4794212,"['houston rap', 'pop', 'pop rap', 'trap queen']",166,1,2020-06-26--2020-07-03,2020-06-26,2020-06-26--2020-07-03,72,0.821,0.863,-3.159,0.353,0.00824,0.0377,180.013,154324,0.874,F#/Gb
,,"4,545,883",Bring Me The Horizon,3912138,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']",169,1,2020-06-26--2020-07-03,2020-06-25,2020-06-26--2020-07-03,67,0.589,0.797,-5.464,0.15,0.0289,0.383,102.489,291813,0.232,A
,,"4,543,863",Jonas Brothers,5436999,"['boy band', 'dance pop', 'pop', 'post-teen pop']",78,27,2020-01-03--2020-01-10,2019-06-07,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",81,0.842,0.734,-5.065,0.0588,0.0427,0.106,137.958,181027,0.952,C#/Db
,,"4,430,642",Lauv,4442273,"['dance pop', 'electropop', 'pop', 'post-teen pop']",147,27,2020-01-03--2020-01-10,2018-05-31,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",82,0.752,0.505,-7.621,0.253,0.535,0.104,91.97,197437,0.419,A
,,"4,426,791",Panic! At The Disco,10850424,['modern rock'],116,21,2019-12-27--2020-01-03,2018-06-22,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-20--2020-03-27
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",81,0.579,0.904,-2.729,0.0618,0.193,0.064,82.014,190947,0.681,F
,,"4,403,348",Drake,56327031,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",88,27,2020-01-03--2020-01-10,2019-06-15,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",78,0.831,0.502,-4.045,0.046,0.101,0.122,100.541,205427,0.101,A#/Bb
,,"4,385,148",Doja Cat,8671649,"['dance pop', 'pop']",25,9,2020-05-15--2020-05-22,2020-05-01,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08",69,0.856,0.641,-4.64,0.204,0.119,0.427,111.004,206221,0.745,B
,,"4,374,448","Boomdabash, Alessandra Amoroso",1251372,[],189,1,2020-06-26--2020-07-03,2021-08-10,2020-06-26--2020-07-03,0,0.929,0.625,-5.728,0.14,0.289,0.386,122.03,156493,0.578,C#/Db
,,"4,374,392","Khalid, Disclosure",14190858,['pop'],36,21,2020-02-07--2020-02-14,2020-02-04,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14",76,0.79,0.694,-7.726,0.0708,0.145,0.281,103.007,181436,0.508,A
,,"4,369,849",Don Toliver,1606884,"['rap', 'trap']",26,27,2020-01-03--2020-01-10,2020-03-13,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",80,0.652,0.631,-5.718,0.0893,0.524,0.165,127.998,154424,0.35,F#/Gb
,,"4,352,767",Pashanim,208926,"['german alternative rap', 'german drill', 'german hip hop', 'german trap']",145,7,2020-06-19--2020-06-26,2020-05-14,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22",71,0.885,0.578,-7.416,0.0783,0.0739,0.102,131.999,178933,0.388,F
,,"4,341,050",BLACKPINK,23848461,"['k-pop', 'k-pop girl group']",196,1,2020-06-26--2020-07-03,2019-04-05,2020-06-26--2020-07-03,76,0.763,0.835,-5.234,0.191,0.323,0.225,131.875,191050,0.645,D
,,"4,325,411",Harry Styles,16127908,"['pop', 'post-teen pop']",68,24,2019-12-27--2020-01-03,2019-12-13,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",75,0.575,0.621,-8.165,0.032,0.0392,0.141,101.987,172213,0.27,A#/Bb
,,"4,322,088",Selena Gomez,28931149,"['dance pop', 'pop', 'post-teen pop']",14,27,2020-01-10--2020-01-17,2020-01-10,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",81,0.488,0.343,-8.985,0.0436,0.556,0.21,102.819,206459,0.0978,E
,,"4,318,772",Maroon 5,32279979,"['pop', 'pop rock']",94,18,2019-12-27--2020-01-03,2018-06-15,"2020-06-26--2020-07-03
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",66,0.851,0.541,-6.825,0.0505,0.568,0.13,124.959,235545,0.448,C
,,"4,312,675","Bad Bunny, Don Omar",36177712,"['latin', 'reggaeton', 'trap latino']",47,8,2020-05-08--2020-05-15,2020-05-10,"2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15",72,0.772,0.83,-5.019,0.0599,0.016,0.0843,94.011,194200,0.697,G
,,"6,883,487",Tyga,6298789,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",83,1,2020-06-19--2020-06-26,2020-06-19,2020-06-19--2020-06-26,51,0.821,0.61,-6.22,0.0959,0.0247,0.185,110.973,192936,0.47,C#/Db
,,"6,707,101",Bonez MC,1683006,"['german hip hop', 'hamburg hip hop']",86,1,2020-06-19--2020-06-26,2020-06-18,2020-06-19--2020-06-26,61,0.884,0.451,-8.969,0.393,0.0731,0.268,94.024,148284,0.311,A
,,"5,827,600","Capital Bra, Bozza",4093115,['german hip hop'],104,1,2020-06-19--2020-06-26,2020-06-18,2020-06-19--2020-06-26,57,0.498,0.836,-3.905,0.184,0.525,0.0994,199.846,168750,0.609,A#/Bb
,,"5,124,116",Anuel AA,18306226,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",101,4,2020-05-29--2020-06-05,2020-05-29,"2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05",67,0.735,0.916,-2.082,0.117,0.397,0.0918,167.994,221429,0.691,D
,,"5,095,478",A Boogie Wit da Hoodie,5865895,"['melodic rap', 'pop rap', 'rap', 'trap']",131,1,2020-06-19--2020-06-26,2020-06-19,2020-06-19--2020-06-26,61,0.698,0.572,-7.735,0.198,0.135,0.154,71.446,176959,0.391,D
,,"5,060,764",J. Cole,14103694,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",134,1,2020-06-19--2020-06-26,2020-06-16,2020-06-19--2020-06-26,66,0.586,0.512,-8.819,0.0668,0.723,0.119,75.857,235480,0.235,G#/Ab
,,"4,924,714",Bosh,300500,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",113,2,2020-06-12--2020-06-19,2020-05-29,"2020-06-19--2020-06-26
2020-06-12--2020-06-19",64,0.945,0.676,-6.6,0.207,0.172,0.322,123.109,141893,0.631,C#/Db
,,"4,654,587","Alida, Robin Schulz",2786366,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",84,15,2020-04-03--2020-04-10,2020-01-10,"2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20",71,0.57,0.672,-5.888,0.0716,0.172,0.0768,120.018,208222,0.461,G#/Ab
